loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
20000.0,36 months,17.74,720.42,E,E5,RI DEPARTMENT OF CORRECTIONS,10+ years,MORTGAGE,200000.0,Verified,Oct-2009,Charged Off,debt_consolidation,Debt consolidation,8.89,Nov-1995,8.0,0.0,24724.0,46.1,35.0,f,INDIVIDUAL,,0.0
7200.0,36 months,6.49,220.65,A,A2,Owner,6 years,RENT,28000.0,Source Verified,Feb-2016,Fully Paid,credit_card,,23.66,Apr-2003,12.0,1.0,12756.0,32.9,30.0,w,INDIVIDUAL,0.0,0.0
10500.0,60 months,15.59,253.06,D,D1,director of marketing,10+ years,MORTGAGE,145000.0,Source Verified,Jan-2015,Charged Off,other,Other,30.23,May-1984,15.0,0.0,29256.0,70.7,29.0,f,INDIVIDUAL,2.0,0.0
10000.0,36 months,16.29,353.01,D,D1,,,RENT,25000.0,Verified,Mar-2016,Charged Off,debt_consolidation,Debt consolidation,43.69,Jul-1991,10.0,1.0,3709.0,14.7,21.0,w,DIRECT_PAY,0.0,1.0
16000.0,60 months,17.57,402.57,D,D4,Staffing,10+ years,RENT,50000.0,Source Verified,Aug-2014,Fully Paid,credit_card,Credit card refinancing,26.57,Oct-2000,17.0,0.0,16599.0,34.0,30.0,w,INDIVIDUAL,2.0,0.0
19200.0,60 months,16.99,477.07,D,D3,Sales Associate,4 years,RENT,95000.0,Source Verified,May-2015,Charged Off,credit_card,Credit card refinancing,12.99,Apr-2000,10.0,0.0,6494.0,79.2,23.0,w,INDIVIDUAL,3.0,0.0
12000.0,36 months,15.61,419.58,C,C3,Childrens Services DIrector,10+ years,OWN,60000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,freshstart,10.11,Sep-1988,9.0,0.0,10623.0,69.9,29.0,w,INDIVIDUAL,6.0,0.0
23325.0,60 months,24.5,677.8,F,F3,truck drive,7 years,RENT,63000.0,Source Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,19.31,Jul-2000,15.0,1.0,19677.0,49.7,21.0,f,INDIVIDUAL,0.0,1.0
8000.0,36 months,6.49,245.16,A,A2,cell technician,10+ years,OWN,106368.0,Source Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,1.74,Jun-1995,6.0,0.0,4642.0,11.6,14.0,w,INDIVIDUAL,2.0,0.0
2000.0,36 months,16.99,71.3,D,D1,Office Assistant II,10+ years,RENT,30000.0,Verified,Dec-2013,Fully Paid,car,Car financing,11.4,May-1974,11.0,1.0,3742.0,14.9,50.0,f,INDIVIDUAL,6.0,1.0
4000.0,36 months,18.99,146.61,E,E1,Executive Director,7 years,MORTGAGE,97365.0,Verified,Aug-2014,Fully Paid,home_improvement,Home improvement,25.54,Oct-1994,22.0,0.0,31205.0,95.4,69.0,f,INDIVIDUAL,2.0,0.0
9125.0,36 months,18.25,331.04,E,E1,,,RENT,57000.0,Source Verified,Jul-2015,Fully Paid,small_business,Business,6.57,Aug-1998,6.0,1.0,9138.0,43.0,22.0,f,INDIVIDUAL,3.0,1.0
8000.0,36 months,11.53,263.93,B,B5,EMPLOYMENT PROGRAM REP,10+ years,OWN,53664.0,Source Verified,Apr-2015,Charged Off,credit_card,Credit card refinancing,33.08,May-2001,8.0,0.0,10727.0,92.5,19.0,f,INDIVIDUAL,0.0,0.0
12000.0,36 months,6.62,368.45,A,A2,Store Manage,6 years,RENT,95000.0,Not Verified,Jan-2014,Fully Paid,credit_card,pERSONAL lOAN,25.44,Jan-1997,15.0,0.0,17630.0,48.7,32.0,w,INDIVIDUAL,3.0,0.0
12000.0,36 months,11.99,398.52,B,B3,Director Crisis Services,10+ years,MORTGAGE,69500.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,Freedom Loan ,6.32,Sep-1979,8.0,0.0,11074.0,80.2,21.0,w,INDIVIDUAL,3.0,0.0
8500.0,36 months,12.99,286.36,B,B5,space coordinator,10+ years,RENT,35000.0,Verified,Apr-2014,Charged Off,credit_card,Credit card refinancing,23.73,Jan-2010,9.0,0.0,9054.0,43.1,14.0,w,INDIVIDUAL,0.0,0.0
21350.0,60 months,19.19,556.07,E,E3,facilities operations specialist,5 years,OWN,66700.0,Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,8.62,Jan-1994,5.0,0.0,22537.0,101.5,9.0,w,INDIVIDUAL,2.0,0.0
3550.0,36 months,12.12,118.12,B,B3,"Autobuses Arcelia,LLC",1 year,MORTGAGE,57600.0,Not Verified,Nov-2012,Fully Paid,vacation,Vacation,1.04,Nov-1994,6.0,0.0,447.0,4.0,17.0,f,INDIVIDUAL,0.0,0.0
20000.0,36 months,14.09,684.43,B,B5,DMS,5 years,RENT,70000.0,Verified,Feb-2013,Fully Paid,debt_consolidation,credit card consolidationconsolidation,23.52,Mar-2002,13.0,0.0,24099.0,43.0,27.0,w,INDIVIDUAL,0.0,0.0
9000.0,36 months,11.44,296.53,B,B4,host,2 years,RENT,180000.0,Verified,Feb-2015,Charged Off,car,Car financing,6.9,Feb-2004,5.0,3.0,3722.0,64.2,19.0,w,INDIVIDUAL,2.0,0.0
35000.0,36 months,14.49,1204.57,C,C4,Aircraft Maintenance Planner,10+ years,MORTGAGE,96450.0,Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,10.17,Oct-1998,16.0,0.0,29878.0,64.4,44.0,w,INDIVIDUAL,1.0,0.0
20000.0,36 months,6.03,608.72,A,A1,System Analyst,2 years,MORTGAGE,100000.0,Source Verified,Nov-2013,Charged Off,credit_card,Consolidation - Vacation Expenditures,20.16,Apr-2001,13.0,0.0,23506.0,40.9,37.0,w,INDIVIDUAL,3.0,0.0
5000.0,36 months,13.72,170.21,C,C5,Walgreens,< 1 year,RENT,30000.0,Source Verified,Dec-2010,Fully Paid,home_improvement,Home improvent,7.24,Oct-2007,4.0,0.0,6265.0,75.5,4.0,f,INDIVIDUAL,,0.0
6000.0,36 months,6.49,183.87,A,A2,MAIL CLERK,10+ years,RENT,29000.0,Verified,Aug-2014,Fully Paid,credit_card,Credit card refinancing,2.07,May-2007,6.0,0.0,1025.0,11.1,11.0,w,INDIVIDUAL,0.0,0.0
6000.0,36 months,13.35,203.18,C,C2,Personal banker,< 1 year,RENT,42000.0,Source Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,19.4,Sep-2004,12.0,1.0,3634.0,17.6,27.0,w,INDIVIDUAL,0.0,1.0
11000.0,36 months,14.49,378.58,C,C4,Data Associate,< 1 year,RENT,50000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,8.27,Jun-1991,9.0,0.0,11835.0,51.9,11.0,f,INDIVIDUAL,0.0,0.0
14000.0,36 months,15.59,489.37,C,C5,Manager,10+ years,MORTGAGE,80000.0,Source Verified,Aug-2016,Fully Paid,debt_consolidation,Debt consolidation,31.82,Jan-2002,9.0,0.0,35948.0,58.9,27.0,w,INDIVIDUAL,2.0,0.0
14900.0,60 months,17.86,377.23,D,D5,Bus Operator,3 years,RENT,65000.0,Verified,Jul-2015,Fully Paid,other,Other,5.21,Mar-2000,5.0,0.0,816.0,4.6,10.0,f,INDIVIDUAL,1.0,0.0
5000.0,36 months,21.99,190.93,F,F1,Field Specialist,2 years,RENT,26000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,11.63,May-2010,6.0,0.0,2407.0,37.0,7.0,w,INDIVIDUAL,0.0,0.0
8800.0,36 months,10.65,286.65,B,B2,,,OWN,40000.0,Verified,Feb-2012,Fully Paid,credit_card,credit card refinance,13.65,Mar-2000,11.0,0.0,8823.0,18.9,19.0,f,INDIVIDUAL,,0.0
5000.0,36 months,9.45,160.05,B,B1,The Sagemont School,3 years,RENT,40000.0,Not Verified,Mar-2008,Fully Paid,credit_card,want to say goodbye to credit cards,5.97,Jun-2000,7.0,0.0,3212.0,35.7,18.0,f,INDIVIDUAL,,
28000.0,60 months,16.29,685.23,D,D1,Military Officer,9 years,MORTGAGE,84000.0,Source Verified,Mar-2016,Charged Off,credit_card,Credit card refinancing,23.77,Nov-1987,13.0,0.0,25775.0,38.2,31.0,w,INDIVIDUAL,3.0,0.0
27500.0,36 months,10.99,900.19,B,B4,MANAGER,10+ years,MORTGAGE,55000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,21.82,Mar-1997,12.0,0.0,41504.0,58.5,24.0,w,INDIVIDUAL,2.0,0.0
10000.0,36 months,11.49,329.72,B,B4,chrmc,10+ years,MORTGAGE,43000.0,Source Verified,Jun-2011,Charged Off,debt_consolidation,debt consolidation,17.53,Sep-1988,12.0,0.0,13625.0,62.2,29.0,f,INDIVIDUAL,,0.0
12375.0,36 months,15.8,433.85,C,C3,Employment Development Department,10+ years,MORTGAGE,49000.0,Source Verified,Sep-2012,Fully Paid,debt_consolidation,Sleep At Night,9.67,Nov-1982,18.0,0.0,10116.0,55.6,40.0,f,INDIVIDUAL,8.0,0.0
3375.0,36 months,18.55,122.95,D,D2,,,OWN,12744.0,Verified,Nov-2013,Fully Paid,debt_consolidation,Consolidate,29.57,Oct-1983,7.0,0.0,19945.0,59.9,21.0,f,INDIVIDUAL,0.0,0.0
9725.0,36 months,15.61,340.04,C,C5,Assistant Manager,< 1 year,RENT,55000.0,Verified,Apr-2014,Fully Paid,other,Other,11.5,Oct-2009,10.0,0.0,4522.0,28.3,13.0,w,INDIVIDUAL,0.0,0.0
20000.0,36 months,12.99,673.79,B,B5,Executive Director,8 years,MORTGAGE,78000.0,Not Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,8.49,Dec-1998,15.0,0.0,26610.0,57.8,40.0,w,INDIVIDUAL,12.0,0.0
27275.0,36 months,16.55,966.34,D,D2,Admin V,10+ years,MORTGAGE,100000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,16.62,Jun-1999,13.0,0.0,8219.0,32.5,21.0,w,INDIVIDUAL,4.0,0.0
14400.0,60 months,12.85,326.54,B,B4,GENERAL MANAGER,5 years,RENT,69000.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,18.49,Dec-1992,8.0,1.0,5418.0,45.1,21.0,f,INDIVIDUAL,0.0,1.0
17600.0,60 months,19.99,466.2,E,E1,Manager,3 years,RENT,55000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,18.72,Mar-2004,11.0,0.0,5887.0,18.8,17.0,f,INDIVIDUAL,0.0,0.0
2200.0,36 months,7.29,68.23,A,A4,Homestead Group,9 years,MORTGAGE,36000.0,Not Verified,Feb-2011,Charged Off,debt_consolidation,freedom,8.13,Sep-1991,6.0,0.0,204.0,2.1,20.0,f,INDIVIDUAL,,0.0
15000.0,60 months,17.57,377.41,D,D4,operationsw manager,10+ years,MORTGAGE,88000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,13.13,Oct-1991,11.0,0.0,19350.0,74.4,17.0,w,INDIVIDUAL,2.0,0.0
15000.0,60 months,12.85,340.15,B,B4,Engine Quality Tech,10+ years,RENT,63000.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,32.23,Oct-1992,16.0,0.0,15384.0,29.8,42.0,f,INDIVIDUAL,2.0,0.0
25000.0,36 months,8.19,785.61,A,A5,word processor clerk,10+ years,RENT,61000.0,Source Verified,Jan-2015,Fully Paid,credit_card,Credit card refinancing,17.69,Aug-1991,6.0,0.0,33808.0,59.8,42.0,w,INDIVIDUAL,0.0,0.0
18000.0,36 months,7.39,559.01,A,A4,Communications Tech,10+ years,MORTGAGE,100000.0,Not Verified,May-2016,Charged Off,debt_consolidation,Debt consolidation,16.61,Mar-1997,9.0,0.0,41842.0,87.9,27.0,w,INDIVIDUAL,7.0,0.0
12000.0,36 months,13.11,404.97,B,B4,Superior Communications,1 year,RENT,41600.0,Not Verified,May-2013,Fully Paid,debt_consolidation,Invest Here! Reliable Borrower,14.68,Dec-2004,10.0,0.0,11337.0,52.7,18.0,f,INDIVIDUAL,0.0,0.0
9125.0,36 months,13.49,309.62,C,C2,Project Coordinator,2 years,OWN,38147.0,Not Verified,Jul-2016,Fully Paid,debt_consolidation,Debt consolidation,26.87,Oct-2009,22.0,0.0,3217.0,17.6,28.0,f,INDIVIDUAL,0.0,0.0
6150.0,36 months,11.67,203.31,B,B4,Research Administrative Manager,8 years,RENT,72000.0,Source Verified,Jun-2014,Fully Paid,vacation,Vacation,15.86,Feb-1996,10.0,0.0,4080.0,14.4,30.0,f,INDIVIDUAL,0.0,0.0
7200.0,36 months,10.99,235.69,B,B2,representitive,1 year,MORTGAGE,56000.0,Verified,Jan-2014,Fully Paid,home_improvement,Home improvement,12.58,Feb-1984,9.0,0.0,6976.0,69.8,11.0,w,INDIVIDUAL,1.0,0.0
12000.0,36 months,12.12,399.26,B,B3,Brite N Clean,10+ years,RENT,50000.0,Source Verified,Jul-2013,Charged Off,credit_card,Credit card refinancing,23.93,Nov-1991,16.0,0.0,21169.0,57.1,36.0,f,INDIVIDUAL,0.0,0.0
6000.0,36 months,9.25,191.5,B,B2,E-Z Rent-A-Car,< 1 year,RENT,26780.0,Source Verified,Jan-2011,Fully Paid,debt_consolidation,Credit Card Killer,14.74,Dec-2004,3.0,0.0,4330.0,40.8,11.0,f,INDIVIDUAL,,0.0
10000.0,36 months,13.98,341.68,C,C1,Watch Manager,4 years,MORTGAGE,88000.0,Verified,Dec-2013,Fully Paid,major_purchase,Major purchase,27.6,Sep-1992,13.0,0.0,27242.0,98.3,47.0,f,INDIVIDUAL,4.0,0.0
12000.0,36 months,15.1,416.58,C,C2,Acting lieutentant  ,10+ years,MORTGAGE,75000.0,Not Verified,Oct-2013,Fully Paid,credit_card,CC Payoff,2.86,Jan-2000,7.0,0.0,6268.0,38.2,27.0,f,INDIVIDUAL,3.0,0.0
24000.0,60 months,13.99,558.32,C,C4,Senior Systems Engineer,5 years,MORTGAGE,114000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,13.81,Feb-1998,15.0,0.0,30397.0,54.9,46.0,w,INDIVIDUAL,7.0,0.0
25000.0,60 months,9.17,521.03,B,B2,Scheduling/Flight Attendant,6 years,MORTGAGE,170000.0,Not Verified,Aug-2015,Charged Off,home_improvement,Home improvement,8.58,Apr-2001,13.0,0.0,14017.0,16.5,28.0,w,INDIVIDUAL,4.0,0.0
15000.0,36 months,8.9,476.3,A,A5,TD Ameritrade ,6 years,MORTGAGE,150000.0,Not Verified,Mar-2013,Fully Paid,credit_card,Credit card consolidation,17.18,Jul-1992,13.0,0.0,64705.0,94.0,22.0,f,INDIVIDUAL,1.0,0.0
6000.0,36 months,15.61,209.79,D,D1,Deputy Sherrif,6 years,MORTGAGE,105000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,17.02,May-1990,17.0,1.0,16237.0,52.5,30.0,w,INDIVIDUAL,0.0,1.0
9100.0,36 months,11.55,300.3,B,B3,,10+ years,MORTGAGE,52000.0,Verified,Sep-2013,Fully Paid,debt_consolidation,Debt Buster,19.45,Oct-1999,16.0,0.0,32644.0,59.7,29.0,w,INDIVIDUAL,2.0,0.0
8400.0,36 months,5.32,252.97,A,A1,IT Recruiter,10+ years,MORTGAGE,80000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,17.01,Sep-2000,15.0,1.0,7796.0,19.9,30.0,w,INDIVIDUAL,1.0,0.0
2750.0,36 months,16.29,97.08,C,C4,US Army,7 years,RENT,62000.0,Source Verified,Oct-2012,Charged Off,other,Other,17.52,Jun-2006,9.0,0.0,5690.0,49.5,15.0,f,INDIVIDUAL,0.0,0.0
30000.0,36 months,9.49,960.85,B,B2,Financial Services Manager,10+ years,MORTGAGE,100000.0,Verified,Feb-2015,Charged Off,debt_consolidation,Debt consolidation,13.28,Jun-1989,13.0,0.0,33355.0,53.1,29.0,f,INDIVIDUAL,6.0,0.0
2400.0,36 months,16.55,85.04,D,D2,Technician,10+ years,RENT,42000.0,Verified,Sep-2015,Charged Off,other,Other,23.4,Jun-2001,4.0,0.0,12711.0,99.3,9.0,f,INDIVIDUAL,0.0,0.0
12000.0,36 months,7.9,375.49,A,A4,General Manager,< 1 year,RENT,45000.0,Not Verified,Nov-2013,Fully Paid,debt_consolidation,Debt Consolidation,22.24,Dec-1998,9.0,0.0,2373.0,18.8,26.0,w,INDIVIDUAL,2.0,0.0
19000.0,36 months,13.11,641.2,B,B4,styles for less,10+ years,RENT,79000.0,Not Verified,Sep-2012,Fully Paid,debt_consolidation,consolidation,20.2,Aug-1994,18.0,0.0,15907.0,45.4,33.0,f,INDIVIDUAL,0.0,0.0
20000.0,60 months,8.59,411.2,A,A5,program manager,10+ years,MORTGAGE,144000.0,Source Verified,Jul-2016,Fully Paid,home_improvement,Home improvement,7.86,Mar-1983,9.0,0.0,2819.0,11.0,24.0,w,INDIVIDUAL,5.0,0.0
5000.0,36 months,7.26,154.99,A,A4,Teacher,4 years,MORTGAGE,32000.0,Verified,Sep-2015,Fully Paid,major_purchase,Major purchase,0.94,May-2005,11.0,0.0,483.0,3.1,26.0,w,INDIVIDUAL,1.0,0.0
20000.0,60 months,12.99,454.96,C,C2,Project Consultant,10+ years,MORTGAGE,75000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,16.66,Oct-2002,11.0,0.0,17960.0,48.8,19.0,w,INDIVIDUAL,1.0,0.0
25975.0,36 months,14.33,891.94,C,C1,US ARMY,10+ years,MORTGAGE,65000.0,Source Verified,Aug-2012,Fully Paid,debt_consolidation,debt consolidation,20.69,Jan-2003,6.0,0.0,12003.0,90.9,26.0,f,INDIVIDUAL,1.0,0.0
35000.0,36 months,14.98,1212.95,C,C3,Consultant,1 year,MORTGAGE,115000.0,Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,12.46,Apr-2002,10.0,0.0,23815.0,61.1,21.0,f,INDIVIDUAL,6.0,0.0
22000.0,36 months,9.49,704.63,B,B2,Sales Management,3 years,OWN,70000.0,Source Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,13.17,Sep-2000,12.0,1.0,20256.0,71.3,17.0,w,INDIVIDUAL,0.0,0.0
20000.0,36 months,6.03,608.72,A,A1,District Director of Clinical Operations,10+ years,MORTGAGE,170000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,24.03,Nov-1988,22.0,0.0,30400.0,50.2,38.0,w,INDIVIDUAL,2.0,0.0
20000.0,60 months,21.49,546.6,E,E3,Allen Press Inc.,5 years,MORTGAGE,65000.0,Source Verified,Nov-2012,Charged Off,debt_consolidation,New start,25.57,Feb-1991,24.0,0.0,6661.0,17.6,63.0,w,INDIVIDUAL,4.0,0.0
10000.0,36 months,10.99,327.34,B,B4,Credit Clerk/Customer Service Representa,3 years,RENT,25200.0,Source Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,31.62,Sep-2006,9.0,0.0,8557.0,87.3,20.0,w,INDIVIDUAL,0.0,0.0
7200.0,36 months,21.49,273.08,E,E3,,5 years,RENT,34000.0,Verified,Mar-2013,Fully Paid,medical,Debt Consolidation,5.19,Jun-2009,5.0,0.0,4499.0,71.4,8.0,f,INDIVIDUAL,0.0,0.0
16000.0,36 months,11.55,528.0,B,B3,US Marine,10+ years,MORTGAGE,110000.0,Source Verified,Aug-2013,Fully Paid,debt_consolidation,Debt consolidation,21.69,Mar-1994,18.0,0.0,21519.0,81.7,42.0,f,INDIVIDUAL,2.0,0.0
14000.0,36 months,12.39,467.62,C,C1,Mortgage Loan Originator,< 1 year,RENT,60000.0,Source Verified,Dec-2014,Fully Paid,debt_consolidation,Debt consolidation,31.83,Jan-1981,13.0,0.0,16209.0,68.1,28.0,f,INDIVIDUAL,3.0,0.0
35000.0,36 months,10.15,1131.82,B,B2,Pediatric Dentist,7 years,MORTGAGE,710000.0,Source Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,7.16,Jun-1993,32.0,0.0,46837.0,25.8,54.0,f,INDIVIDUAL,2.0,0.0
5000.0,36 months,14.49,172.09,C,C4,clerk,8 years,RENT,94000.0,Source Verified,Jul-2014,Fully Paid,home_improvement,Home improvement,7.76,Mar-2004,6.0,0.0,4503.0,65.3,7.0,w,INDIVIDUAL,0.0,0.0
30000.0,60 months,10.49,644.67,B,B3,Vice President,3 years,MORTGAGE,250000.0,Source Verified,Dec-2014,Fully Paid,credit_card,Credit card refinancing,7.75,Aug-2002,8.0,0.0,55719.0,51.9,26.0,w,INDIVIDUAL,1.0,0.0
4000.0,36 months,6.62,122.82,A,A2,JPM CHASE,10+ years,MORTGAGE,62000.0,Not Verified,May-2012,Fully Paid,home_improvement,POOL,21.19,Apr-1994,11.0,0.0,424.0,1.9,16.0,f,INDIVIDUAL,1.0,0.0
10000.0,36 months,6.49,306.45,A,A2,System Administrator,3 years,RENT,32500.0,Source Verified,Oct-2014,Charged Off,credit_card,Credit card refinancing,23.94,Aug-1998,11.0,0.0,7113.0,46.5,30.0,w,INDIVIDUAL,0.0,0.0
9800.0,36 months,9.99,316.18,B,B3,,,RENT,65000.0,Source Verified,Nov-2015,Fully Paid,medical,Medical expenses,15.81,Jun-1985,8.0,0.0,11613.0,61.4,17.0,w,INDIVIDUAL,0.0,0.0
15075.0,60 months,21.99,416.27,E,E5,Control room clerk,8 years,RENT,34320.0,Source Verified,Dec-2014,Fully Paid,debt_consolidation,Debt consolidation,33.04,Apr-1995,6.0,0.0,18042.0,63.1,18.0,w,INDIVIDUAL,1.0,0.0
10000.0,36 months,7.62,311.62,A,A3,,,MORTGAGE,54288.0,Not Verified,May-2012,Fully Paid,credit_card,credit card,13.0,Dec-1990,6.0,0.0,3063.0,37.4,21.0,f,INDIVIDUAL,1.0,0.0
18000.0,36 months,6.99,555.71,A,A3,,,RENT,46500.0,Verified,Jan-2015,Charged Off,debt_consolidation,Debt consolidation,16.59,Jan-2005,9.0,0.0,110.0,0.8,22.0,f,INDIVIDUAL,0.0,0.0
29775.0,60 months,14.99,708.19,C,C5,Police officer,10+ years,MORTGAGE,75000.0,Not Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,24.7,Nov-1993,16.0,0.0,34206.0,51.6,26.0,w,INDIVIDUAL,4.0,0.0
12000.0,36 months,6.62,368.45,A,A2,RLM Communicaitons,< 1 year,MORTGAGE,84000.0,Source Verified,Jan-2012,Fully Paid,major_purchase,Pool,22.66,Jul-1993,8.0,0.0,5355.0,70.5,25.0,f,INDIVIDUAL,,0.0
16000.0,36 months,13.06,539.57,C,C2,National Radio Astronomy Observatory,< 1 year,RENT,65000.0,Source Verified,Mar-2011,Fully Paid,debt_consolidation,my loan,4.23,Jun-1997,3.0,0.0,7634.0,37.4,10.0,f,INDIVIDUAL,,0.0
15000.0,36 months,7.89,469.29,A,A5,Access Manager,10+ years,MORTGAGE,118000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,16.67,Jun-1995,11.0,0.0,45873.0,76.6,42.0,w,INDIVIDUAL,6.0,0.0
6250.0,36 months,15.61,218.53,C,C3,Wells Fargo Bank,7 years,MORTGAGE,43962.0,Verified,Sep-2013,Fully Paid,debt_consolidation,Pay Credit Card,34.05,Jul-1989,11.0,1.0,9160.0,59.1,17.0,f,INDIVIDUAL,1.0,1.0
27200.0,60 months,22.15,753.56,E,E5,Teacher,9 years,MORTGAGE,65000.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,14.64,Sep-1994,12.0,0.0,10203.0,57.3,28.0,w,INDIVIDUAL,1.0,0.0
21000.0,60 months,13.11,479.0,B,B4,Mount Sinai Hospital,10+ years,MORTGAGE,100000.0,Source Verified,Feb-2013,Fully Paid,credit_card,Credit card refinancing,22.64,Sep-2003,8.0,0.0,4894.0,65.3,12.0,f,INDIVIDUAL,1.0,0.0
24000.0,60 months,12.99,545.96,C,C2,Sr. Software Engineer,10+ years,RENT,90000.0,Source Verified,Nov-2014,Charged Off,debt_consolidation,Debt consolidation,20.56,Oct-2001,10.0,0.0,15145.0,28.1,15.0,f,INDIVIDUAL,0.0,0.0
6200.0,36 months,7.9,194.0,A,A4,Customer Care Representative,< 1 year,RENT,35000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,28.12,Aug-2002,5.0,0.0,7264.0,71.2,12.0,w,INDIVIDUAL,0.0,0.0
20175.0,36 months,14.49,694.35,C,C4,Medical Assistant,10+ years,MORTGAGE,44876.0,Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,26.16,May-1989,10.0,0.0,17394.0,79.1,28.0,w,INDIVIDUAL,1.0,0.0
5600.0,36 months,10.59,182.26,B,B2,University of Washington,3 years,RENT,54000.0,Verified,Aug-2011,Fully Paid,small_business,Small Business Loan,0.4,Oct-2007,2.0,0.0,929.0,14.3,5.0,f,INDIVIDUAL,,0.0
12500.0,36 months,10.99,409.18,B,B2,Scheduler,5 years,RENT,44784.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,19.61,Apr-2007,6.0,0.0,10740.0,60.0,10.0,f,INDIVIDUAL,0.0,0.0
5000.0,36 months,10.99,163.67,B,B4,sealer/laborer,6 years,RENT,34000.0,Not Verified,Jun-2015,Charged Off,credit_card,Credit card refinancing,18.31,Oct-2005,7.0,0.0,4102.0,35.7,8.0,w,INDIVIDUAL,0.0,0.0
16000.0,36 months,7.12,494.92,A,A3,Test Engineer,10+ years,MORTGAGE,75200.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,11.33,Jun-2000,6.0,0.0,23059.0,65.7,19.0,w,INDIVIDUAL,2.0,0.0
28000.0,60 months,21.0,757.5,E,E2,Trade Solutions,5 years,MORTGAGE,102000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Consolidation,19.64,Jan-1993,20.0,0.0,24743.0,48.6,38.0,w,INDIVIDUAL,2.0,0.0
9600.0,60 months,11.86,212.87,B,B5,MEDFORD TRUCKING,1 year,OWN,48000.0,Not Verified,Sep-2010,Fully Paid,medical,FAMILY LOAN,13.3,May-1994,5.0,0.0,2769.0,13.9,11.0,f,INDIVIDUAL,,0.0
15000.0,36 months,16.29,529.51,D,D2,Senior Installation Technician,10+ years,RENT,60000.0,Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,7.36,Nov-2004,4.0,0.0,14358.0,76.8,5.0,w,INDIVIDUAL,0.0,0.0
6250.0,36 months,18.75,228.32,D,D3,delta airlines,10+ years,MORTGAGE,72000.0,Verified,Sep-2012,Fully Paid,debt_consolidation,debt consolidation,8.78,Oct-2000,3.0,0.0,29111.0,88.5,20.0,f,INDIVIDUAL,3.0,0.0
8000.0,36 months,10.99,261.88,B,B4,Reporting Analyst,< 1 year,RENT,41000.0,Not Verified,Apr-2015,Fully Paid,credit_card,Credit card refinancing,22.99,Oct-2006,15.0,0.0,14174.0,73.8,25.0,w,INDIVIDUAL,0.0,0.0
7200.0,36 months,22.45,276.66,E,E5,,,RENT,26000.0,Verified,Apr-2014,Fully Paid,other,Other,34.58,Sep-2004,6.0,0.0,3838.0,101.0,13.0,w,INDIVIDUAL,0.0,0.0
22400.0,60 months,9.16,466.73,B,B2,career coach,8 years,MORTGAGE,70000.0,Source Verified,Feb-2016,Fully Paid,debt_consolidation,Debt consolidation,18.55,Nov-2001,4.0,0.0,3699.0,14.8,34.0,w,INDIVIDUAL,2.0,0.0
